genotype,family,EarDiameter_NY,EarWeight_NY,KernelWeight_NY,PlantHeight_NY,GDDDaystoSilk_NY
Z012E0107,Z012,44.8985860095089,105.053410058522,4.0917621608067,152.5,920.5527775
Z012E0108,Z012,50.184605154426,159.412757547564,5.28385974413267,165,862.6369425
Z012E0109,Z012,47.407697422787,80.293621226218,4.80807012793367,192.5,985.038335
Z012E0110,Z012,52.6666666666667,96.1666666666666,4.7,190,934.4830575
Z012E0111,Z012,47.907697422787,118.293621226218,4.18307012793367,195,849.5816675
Z012E0112,Z012,38.5,58.3333333333333,3.31666666666667,167.5,947.8172225
Z012E0113,Z012,42.657697422787,110.793621226218,4.30807012793367,175,861.6922225
Z012E0114,Z012,40.6666666666667,95.5,3.51666666666667,160,861.636945
Z012E0115,Z012,44.5,92.9830838030432,3.53333333333333,175,962.9566675
Z012E0116,Z012,44.907697422787,124.793621226218,4.20807012793367,153.75,886.0672225
Z012E0117,Z012,44.1666666666667,88.8333333333333,4.88333333333333,200,940.4566675
Z012E0118,Z012,44.0415955819674,86.9830838030432,5.48385974413267,167.5,926.5263875
Z012E0119,Z012,40.407697422787,81.793621226218,3.95807012793367,162.5,916.5263875
Z012E0120,Z012,35.8985860095089,51.5534100585223,2.6417621608067,180,933.559931971491
Z012E0121,Z012,51.407697422787,136.793621226218,6.08307012793367,160,925.0672225
Z012E0122,Z012,50.5415955819674,114.733083803043,4.08781095246968,180,951.8436125
Z012E0123,Z012,44,95,3.60555555566667,170,968.788335
Z012E0124,Z012,38.157697422787,84.293621226218,3.98307012793367,140,962.9566675
Z012E0125,Z012,37.8985860095089,45.0534100585223,3.3417621608067,155,1025.40618302851
Z012E0126,Z012,46.6666666666667,88.3333333333334,4.48333333333333,142.5,924.0672225
Z012E0127,Z012,45.907697422787,61.293621226218,3.23307012793367,190,962.9566675
Z012E0128,Z012,45.157697422787,106.293621226218,4.55807012793367,182.5,906.9013875
Z012E0129,Z012,43.157697422787,91.793621226218,2.78307012793367,158.384299261511,951.8436125
Z012E0130,Z012,NA,NA,NA,155,985.038335
Z012E0131,Z012,47.407697422787,90.543621226218,3.98307012793367,162.5,933.559931971491
Z012E0132,Z012,40.157697422787,71.5534100585223,4.23307012793367,167.5,951.8436125
Z012E0133,Z012,45.5,70.2330838030432,4.41281095246968,145,914.8725
Z012E0134,Z012,47.1666666666667,127.666666666667,4.88333333333334,161.25,900.4422225
Z012E0135,Z012,43,71.8333333333334,3.63333333333333,157.5,982.538335
Z012E0136,Z012,42.657697422787,88.043621226218,3.68307012793367,162.5,951.8436125
Z012E0137,Z012,36.8985860095089,43.0534100585223,3.4417621608067,NA,NA
Z012E0138,Z012,47.3985860095089,98.0534100585223,4.4417621608067,151.615700738489,935.406183028509
Z012E0139,Z012,40.907697422787,71.0534100585223,3.38307012793367,180,962.9566675
Z012E0140,Z012,46.907697422787,100.543621226218,3.95807012793367,175,940.4566675
Z012E0141,Z012,38.407697422787,79.293621226218,3.50807012793367,166.25,979.4830575
Z012E0142,Z012,44.407697422787,106.043621226218,4.08307012793367,151.25,985.038335
Z012E0143,Z012,43.157697422787,98.543621226218,5.25807012793367,157.5,916.5263875
Z012E0144,Z012,49.407697422787,117.793621226218,4.85807012793367,155,940.4566675
Z012E0145,Z012,40.407697422787,95.043621226218,5.7417621608067,147.5,934.4830575
Z012E0146,Z012,42.074364087787,69.293621226218,3.43307012793367,175,925.0672225
Z012E0147,Z012,42.8333333333333,71,3.18307012793367,165,985.038335
Z012E0148,Z012,42.3985860095089,95.5534100585223,4.6417621608067,195,933.559931971491
Z012E0149,Z012,46,85.6666666666667,4.65,155,907.1922225
Z012E0150,Z012,44.407697422787,76.293621226218,4.68307012793367,167.5,979.4830575
Z012E0151,Z012,42.407697422787,96.293621226218,4.95807012793367,155,920.5527775
Z012E0152,Z012,38.8985860095089,55.5534100585223,3.18307012793367,172.5,985.038335
Z012E0153,Z012,47.5,123.483083803043,3.91281095246968,170,865.1922225
Z012E0154,Z012,45,69.6666666666667,3.58333333333333,165,934.4830575
Z012E0155,Z012,36.407697422787,50.543621226218,3.70807012793367,152.5,896.6633325
Z012E0156,Z012,48.4168088360652,83.0338323939136,3.62437809506063,177.5,947.8172225
Z012E0157,Z012,43.157697422787,61.793621226218,4.65807012793366,160,941.4975
Z012E0158,Z012,43.6666666666667,73.6666666666667,3.28333333333333,178.384299261511,1025.40618302851
Z012E0159,Z012,NA,NA,NA,165,NA
Z012E0160,Z012,40.907697422787,65.0534100585223,3.0917621608067,162.5,992.353403028509
Z012E0161,Z012,42.8333333333333,77,4.5,187.5,929.0936125
Z012E0162,Z012,NA,NA,NA,205,910.4422225
Z012E0163,Z012,44.907697422787,132.793621226218,5.15807012793367,135,896.261945
Z012E0164,Z012,46.8985860095089,73.0534100585223,3.7417621608067,180,968.788335
Z012E0165,Z012,39.1666666666667,84.6666666666667,3.95,165,917.8027775
Z012E0166,Z012,34.8333333333333,32.793621226218,3.48333333333333,190,933.559931971491
Z012E0167,Z012,NA,NA,NA,183.384299261511,933.559931971491
Z012E0168,Z012,42.3985860095089,84.0534100585223,3.6417621608067,122.5,871.360555
Z012E0169,Z012,37.241030757787,42.543621226218,3.15807012793367,197.5,985.038335
Z012E0170,Z012,48.157697422787,133.543621226218,4.65807012793367,163.384299261511,879.5408325
Z012E0171,Z012,50.5507069952455,110.473294970739,5.42911891959665,180,920.5527775
Z012E0172,Z012,40.3333333333333,80.6666666666667,3.511111111,187.5,910.110555
Z012E0173,Z012,45,82.3333333333333,4.75,150,922.781041971491
Z012E0174,Z012,42.657697422787,102.793621226218,4.10807012793367,152.5,951.8436125
Z012E0175,Z012,38.5415955819674,63.7330838030432,2.66281095246968,185,972.8172225
Z012E0176,Z012,46.657697422787,116.793621226218,4.68307012793367,155,888.860555
Z012E0177,Z012,46.1666666666667,110.666666666667,3.93333333333334,170,947.353403028509
Z012E0178,Z012,42.6666666666667,92,3.56666666666667,165,930.110555
Z012E0179,Z012,41.5,100.5,3.75,165,930.4566675
Z012E0180,Z012,43.6666666666667,69.6666666666667,3.75807012793367,145,926.5263875
Z012E0181,Z012,43.6666666666667,89.1666666666667,4.23333333333333,170,914.574513028509
Z012E0182,Z012,42.407697422787,80.793621226218,4.68307012793367,162.5,910.1369425
Z012E0183,Z012,43.1666666666667,75.7330838030432,4.01281095246968,150,956.9830575
Z012E0184,Z012,41.407697422787,53.293621226218,3.0417621608067,152.5,836.516738028509
Z012E0185,Z012,39.8985860095089,76.0534100585223,4.0917621608067,170,979.64889
Z012E0186,Z012,45.9168088360651,121.533832393914,5.27437809506063,165,940.4566675
Z012E0187,Z012,44.407697422787,105.293621226218,5.18307012793367,142.5,850.9277775
Z012E0188,Z012,48.8985860095089,84.5534100585223,5.1417621608067,180,916.5263875
Z012E0189,Z012,40.3007069952456,82.412757547564,3.02911891959665,157.5,985.038335
Z012E0190,Z012,40.8333333333333,76.3333333333334,4.18333333333333,152.5,923.2908325
Z012E0191,Z012,44.1666666666667,80,3.33333333333333,158.384299261511,980.406183028509
Z012E0192,Z012,40.3333333333333,67.6666666666667,4.65,150,972.8172225
Z012E0193,Z012,42.6666666666667,54.2330838030432,3.68333333333333,182.5,962.9566675
Z012E0194,Z012,44.3985860095089,96.0534100585223,6.1417621608067,190,940.4566675
Z012E0195,Z012,41.407697422787,54.293621226218,3.10807012793367,160,937.9133325
Z012E0196,Z012,38,54.3333333333333,3.35,193.384299261511,979.64889
Z012E0197,Z012,44.407697422787,79.293621226218,3.23307012793367,127.5,934.4830575
Z012E0198,Z012,42.157697422787,67.543621226218,2.9417621608067,142.5,914.8725
Z012E0199,Z012,38.6666666666667,56.3333333333333,2.93333333333333,165,979.4830575
Z012E0200,Z012,40.8985860095089,21.0534100585223,2.9417621608067,177.5,985.038335
Z012E0201,Z012,46.0588731433333,107.973294965739,4.18833333333333,170.41666665,856.3938898
Z012E0202,Z012,41.9027066919674,54.2083333333333,2.99629629633333,145.615700738489,973.263335
Z012E0231,Z012,45.8985860095089,106.053410058522,3.9917621608067,NA,NA
Z012E0260,Z012,33.3985860095089,47.5534100585223,4.1417621608067,NA,NA
Z012E0278,Z012,39.8985860095089,74.0534100585223,3.9917621608067,NA,NA
Z013E0001,Z013,45.8985860095089,72.0534100585223,5.3417621608067,185,859.853403028509
Z013E0002,Z013,41.4168088360651,NA,5.27437809506063,165,844.3580575
Z013E0003,Z013,35.407697422787,86.293621226218,4.20807012793367,152.5,924.0672225
Z013E0004,Z013,43.1666666666667,85.4830838030432,4.4,179.16666665,877.64889
Z013E0005,Z013,36.6666666666667,72.1666666666667,4.36666666666667,175,934.4830575
Z013E0006,Z013,45.3333333333333,94.1666666666667,3.91666666666667,170,924.136945
Z013E0007,Z013,47,90.1666666666667,3,151.25,896.261945
Z013E0008,Z013,40.9168088360651,114.533832393914,4.47437809506063,180,877.7763875
Z013E0009,Z013,40.6666666666667,77.6666666666667,5.03333333333333,174.115700738489,880.5791675
Z013E0010,Z013,46.657697422787,135.166666666667,3.78333333333333,162.5,898.483055
Z013E0011,Z013,48.6666666666667,129.5,4.3,195,951.8436125
Z013E0012,Z013,43.5,104.833333333333,3.65807012793367,147.5,992.353403028509
Z013E0013,Z013,35.9168088360651,48.5338323939136,2.57437809506063,156.25,940.4566675
Z013E0014,Z013,36.1666666666667,61,3.78333333333333,148.384299261511,903.2330575
Z013E0015,Z013,41.157697422787,94.0534100585223,3.85807012793367,155,920.110555
Z013E0016,Z013,42.9168088360651,85.5338323939137,4.27437809506064,145,970.127293028509
Z013E0017,Z013,43.0507069952455,74.9732949707389,4.17911891959665,147.5,940.4566675
Z013E0018,Z013,39.2915955819674,91.9830838030432,4.48781095246968,187.5,956.9830575
Z013E0019,Z013,40.9168088360651,95.5338323939137,4.57437809506063,152.5,905.2041675
Z013E0020,Z013,38.157697422787,71.293621226218,4.23307012793367,145,920.110555
Z013E0021,Z013,44.157697422787,92.043621226218,4.23307012793367,137.5,896.6633325
Z013E0022,Z013,46.9168088360652,118.533832393914,5.07437809506063,150,914.8725
Z013E0023,Z013,34.684605154426,48.412757547564,3.65411891959665,157.5,904.4686125
Z013E0024,Z013,45.184605154426,88.412757547564,4.18385974413267,125,917.538335
Z013E0025,Z013,41.5507069952455,105.973294970739,2.92911891959665,133.384299261511,921.8291675
Z013E0026,Z013,39.8333333333333,93,3.86666666666667,155,896.6633325
Z013E0027,Z013,38.907697422787,70.293621226218,4.80807012793367,140,862.511945
Z013E0028,Z013,44.9168088360651,122.533832393914,4.77437809506063,160,830.386945
Z013E0029,Z013,40.8007069952455,74.4732949707388,3.47911891959665,162.5,885.009445
Z013E0030,Z013,39.407697422787,82.793621226218,4.05807012793367,200,897.1922225
Z013E0031,Z013,44.7915955819674,136.483083803043,4.88781095246968,151.615700738489,872.906183028509
Z013E0032,Z013,44.5507069952455,76.4732949707389,4.90411891959665,130,808.9277775
Z013E0033,Z013,51.9168088360651,86.5338323939136,4.47437809506063,185,891.3172225
Z013E0034,Z013,48.157697422787,124.293621226218,4.23307012793367,160,859.4541675
Z013E0035,Z013,38.0507069952455,71.9732949707388,3.02911891959665,172.5,962.9566675
Z013E0036,Z013,37.184605154426,52.412757547564,2.52911891959665,172.5,962.9566675
Z013E0037,Z013,35.157697422787,63.293621226218,2.98333333333333,143.384299261511,962.9566675
Z013E0038,Z013,40.9168088360651,62.5338323939136,3.97437809506063,127.5,834.97111
Z013E0039,Z013,44.3333333333333,85.6666666666667,4.05807012793367,180,937.47111
Z013E0040,Z013,41.3333333333333,82.6666666666667,4.01666666666667,162.5,903.72111
Z013E0041,Z013,41.9168088360651,95.5338323939136,3.07437809506063,150,808.9277775
Z013E0042,Z013,43.5,78.5,4.03333333333333,120,863.4686125
Z013E0043,Z013,48.9168088360651,82.5338323939136,3.37437809506063,163.384299261511,920.5527775
Z013E0044,Z013,43.407697422787,65.5,4.48333333333333,150,947.8172225
Z013E0045,Z013,NA,NA,NA,185,924.0672225
Z013E0046,Z013,38,103,4.15,132.5,904.4686125
Z013E0047,Z013,37.1666666666667,46.6666666666667,3.32911891959665,180,947.8172225
Z013E0048,Z013,38.9168088360651,70.5338323939136,3.57437809506063,170,910.5936125
Z013E0049,Z013,36.9168088360651,63.5338323939136,3.77437809506063,140,924.0672225
Z013E0050,Z013,44.9168088360651,98.5338323939136,2.87437809506063,185,912.867706971491
Z013E0051,Z013,41.5,88.8333333333333,4.48333333333334,145,891.7066675
Z013E0052,Z013,42,86.5,4.4,155,935.0672225
Z013E0053,Z013,39.407697422787,41.043621226218,4.43307012793367,203.384299261511,946.4541675
Z013E0054,Z013,49.8985860095089,128.553410058522,3.6917621608067,155,889.8725
Z013E0055,Z013,44,98.6666666666666,4.21666666666667,143.384299261511,900.3725
Z013E0056,Z013,43.5,85.3333333333333,5.26666666666667,150,907.1922225
Z013E0057,Z013,39.407697422787,63.293621226218,3.43307012793367,165,918.6777775
Z013E0058,Z013,42.6666666666667,65.5,3.31666666666667,170,910.5936125
Z013E0059,Z013,42.657697422787,72.293621226218,3.83307012793367,161.25,837.913335
Z013E0060,Z013,43.5,82,3.55,157.5,896.261945
Z013E0061,Z013,44.8985860095089,69.5534100585223,5.0917621608067,172.5,892.886945
Z013E0062,Z013,41.5507069952455,65.4732949707388,4.32911891959665,170,913.72111
Z013E0063,Z013,47,93.3333333333333,4.9,160,882.7763875
Z013E0064,Z013,47.0507069952455,119.473294970739,3.87911891959665,160,768.3725
Z013E0065,Z013,48.6666666666667,116.543621226218,5.26666666666666,170,866.1225
Z013E0066,Z013,37.657697422787,50.793621226218,3.20807012793367,160,927.353403028509
Z013E0067,Z013,41.157697422787,102.543621226218,3.90807012793367,165,924.136945
Z013E0068,Z013,44.5507069952456,123.533832393914,4.77437809506063,172.5,887.52389
Z013E0069,Z013,40.3333333333333,96.5,3.25807012793367,162.5,904.8725
Z013E0070,Z013,48.0507069952455,120.723294970739,5.37911891959665,155,869.038335
Z013E0071,Z013,44.0507069952455,110.473294970739,5.62911891959665,140,896.6633325
Z013E0072,Z013,43.407697422787,113.626954576218,5.30807012793367,157.5,883.3316675
Z013E0073,Z013,37.5507069952455,54.9732949707388,3.37911891959665,137.5,910.5936125
Z013E0074,Z013,41.9168088360651,73.5338323939136,4.37437809506063,160,891.9541675
Z013E0075,Z013,40.9168088360651,55.5338323939136,2.87437809506063,130,866.1225
Z013E0076,Z013,41.8333333333333,77,4.83333333333333,142.5,836.516738028509
Z013E0077,Z013,42.907697422787,90.293621226218,4.00807012793367,132.5,883.3316675
Z013E0078,Z013,38.0507069952455,59.9732949707388,3.87911891959665,160,898.483055
Z013E0079,Z013,45.5,95.8333333333334,5.81666666666667,160,829.4422225
Z013E0080,Z013,41.6666666666667,71.6666666666667,4.1,167.5,898.483055
Z013E0081,Z013,41.6666666666667,112.666666666667,4.1,130,891.9541675
Z013E0082,Z013,48.8333333333333,109.483083803043,5.68333333333333,157.5,900.3725
Z013E0083,Z013,45.157697422787,94.793621226218,4.28307012793367,150,970.127293028509
Z013E0084,Z013,39.184605154426,50.412757547564,4.18385974413267,138.384299261511,962.9566675
Z013E0085,Z013,37.157697422787,55.543621226218,3.43307012793367,190,947.353403028509
Z013E0086,Z013,41.9168088360651,94.5338323939136,3.57437809506063,167.5,886.360555
Z013E0087,Z013,40.9168088360651,116.533832393914,4.67437809506063,155,863.4686125
Z013E0088,Z013,20.5507069952455,87.9732949707389,4.12911891959665,197.5,935.0672225
Z013E0089,Z013,43.9168088360651,132.533832393914,4.37437809506063,157.5,870.413335
Z013E0090,Z013,41.0507069952455,104.473294970739,4.22911891959665,140,865.233055
Z013E0091,Z013,44.1666666666667,81,4.51281095246968,162.5,891.9541675
Z013E0092,Z013,48.9168088360651,72.5338323939136,4.87437809506064,137.5,856.1080575
Z013E0093,Z013,49.5,71.1666666666667,4.11666666666667,152.5,880.5791675
Z013E0094,Z013,39.907697422787,57.293621226218,4.10807012793367,155,934.4830575
Z013E0095,Z013,46.157697422787,122.043621226218,3.75807012793367,172.5,877.64889
Z013E0096,Z013,43.9168088360651,88.5338323939137,4.17437809506063,162.5,864.6922225
Z013E0097,Z013,42.6666666666667,97.8333333333334,3.78333333333333,155,900.2475
Z013E0098,Z013,40,67.6666666666667,3.53333333333333,157.5,924.0672225
Z013E0099,Z013,40.0507069952455,67.4732949707389,3.87911891959665,152.5,862.511945
Z013E0100,Z013,39.5,71.6666666666667,5.16666666666667,162.5,903.608055
Z013E0101,Z013,43.6666666666667,84.8333333333333,5.01281095246968,149.16666665,859.4541675
Z013E0102,Z013,39.3985860095089,32.5534100585223,6.2417621608067,145,859.853403028509
Z013E0103,Z013,44.9168088360651,87.5338323939136,5.07437809506063,137.5,892.886945
Z013E0104,Z013,46,118.166666666667,5.35,160,883.3316675
Z013E0105,Z013,41.907697422787,108.293621226218,4.98307012793367,144.16666665,844.27389
Z013E0106,Z013,39.5507069952455,90.9732949707388,3.62911891959665,150,892.886945
Z013E0107,Z013,43.5,122,5.41666666666667,165,851.2186125
Z013E0108,Z013,37.407697422787,36.293621226218,4.30807012793367,141.25,891.7066675
Z013E0109,Z013,43.9168088360651,113.533832393914,4.27437809506063,157.5,883.3316675
Z013E0110,Z013,42.6666666666667,93.6666666666667,4.23333333333333,177.5,900.2475
Z013E0111,Z013,39.1666666666667,58.6666666666667,3.45,125,881.360555
Z013E0112,Z013,37.407697422787,40.5338323939136,3.25807012793367,158.384299261511,934.4830575
Z013E0113,Z013,45.5507069952455,132.473294970739,5.47911891959665,157.5,843.4422225
Z013E0114,Z013,43.1666666666667,60.6666666666667,3.8,148.384299261511,930.4566675
Z013E0115,Z013,45.0507069952455,87.9732949707388,4.27911891959665,153.75,855.110555
Z013E0116,Z013,46.0507069952455,79.4732949707388,5.32911891959665,152.5,889.3027775
Z013E0117,Z013,43.9168088360651,112.533832393914,4.37437809506063,132.5,844.3580575
Z013E0118,Z013,45.407697422787,78.793621226218,3.53307012793367,170,947.8172225
Z013E0119,Z013,45.9168088360651,74.5338323939136,4.87437809506063,145,830.386945
Z013E0120,Z013,41.8333333333333,66.6666666666667,3.73333333333333,168.384299261511,934.4830575
Z013E0121,Z013,40.9168088360651,67.5338323939136,3.67437809506063,162.5,903.2330575
Z013E0122,Z013,40.5507069952455,98.4732949707388,4.90411891959665,180,871.360555
Z013E0123,Z013,47.5507069952455,134.973294970739,5.82911891959665,185,837.913335
Z013E0124,Z013,34,48.1666666666667,3.13333333333333,92.5,905.2041675
Z013E0125,Z013,41.8985860095089,45.5534100585223,4.6417621608067,150.83333335,856.1080575
Z013E0126,Z013,40.6666666666667,54.8333333333333,4.45,162.5,817.6922225
Z013E0127,Z013,45.0507069952455,96.9732949707388,4.57911891959665,132.5,937.47111
Z013E0128,Z013,45.407697422787,102.293621226218,4.35807012793367,157.5,924.0672225
Z013E0129,Z013,35.5507069952455,69.9732949707388,3.58385974413267,157.5,887.52389
Z013E0130,Z013,42.9168088360652,80.5338323939136,3.47437809506063,142.5,903.2330575
Z013E0131,Z013,42.657697422787,51.5338323939136,4.43307012793367,162.5,868.9975
Z013E0132,Z013,46.407697422787,116.293621226218,4.45807012793367,192.5,898.483055
Z013E0133,Z013,41.0507069952455,79.4732949707388,6.17437809506063,145,899.228261971491
Z013E0134,Z013,42.9168088360651,57.5338323939136,3.57437809506063,175,930.4566675
Z013E0135,Z013,35.5507069952455,39.4732949707388,3.82911891959665,138.75,956.9830575
Z013E0136,Z013,38.184605154426,84.412757547564,4.88385974413266,156.615700738489,927.353403028509
Z013E0137,Z013,36.9168088360651,71.5338323939137,3.07437809506063,142.5,906.9013875
Z013E0138,Z013,37.3007069952455,70.9732949707388,4.52911891959665,152.5,918.6777775
Z013E0139,Z013,46.9168088360651,128.533832393914,4.67437809506063,137.5,832.733055
Z013E0140,Z013,39.8007069952456,57.4732949707388,3.52911891959665,120,827.1225
Z013E0141,Z013,41.5507069952455,93.4732949707388,5.62911891959665,177.5,930.4566675
Z013E0142,Z013,36.184605154426,71.412757547564,2.78385974413267,130,935.406183028509
Z013E0143,Z013,39.9168088360651,79.5338323939137,4.77437809506063,152.5,898.483055
Z013E0144,Z013,46.0507069952455,110.973294970739,4.32911891959665,166.615700738489,947.353403028509
Z013E0145,Z013,45.0507069952455,90.412757547564,3.72911891959665,150,903.608055
Z013E0146,Z013,38.9168088360651,50.5338323939136,4.77437809506063,165,900.2475
Z013E0147,Z013,42.9168088360651,90.5338323939136,4.67437809506063,178.384299261511,952.610555
Z013E0148,Z013,39.0507069952455,50.9732949707388,3.87911891959665,133.384299261511,930.4566675
Z013E0149,Z013,37.5507069952455,60.9732949707388,3.77911891959665,167.5,934.4830575
Z013E0150,Z013,48.9168088360651,81.5338323939136,5.47437809506063,132.5,910.1369425
Z013E0151,Z013,34.184605154426,40.412757547564,2.38385974413267,137.5,947.353403028509
Z013E0152,Z013,44.9168088360651,74.5338323939137,5.07437809506064,140,962.074513028509
Z013E0153,Z013,36.9168088360651,49.5338323939136,2.97437809506064,167.5,934.4830575
Z013E0154,Z013,44.8007069952455,137.973294970739,4.52911891959665,180,857.511945
Z013E0155,Z013,37.5507069952456,46.5338323939136,3.77437809506064,177.5,951.8436125
Z013E0156,Z013,36.5507069952455,70.9732949707388,3.97911891959665,143.384299261511,970.127293028509
Z013E0157,Z013,39.0507069952455,80.4732949707388,4.62911891959665,140,809.77639
Z013E0158,Z013,41.5507069952455,70.4732949707388,4.22911891959665,192.5,956.9830575
Z013E0159,Z013,37.0507069952456,72.9732949707388,4.47911891959665,152.5,924.0672225
Z013E0160,Z013,35.9168088360651,66.5338323939136,3.57437809506063,127.5,956.9830575
Z013E0161,Z013,NA,NA,NA,182.5,934.4830575
Z013E0162,Z013,41.684605154426,74.912757547564,4.68385974413267,163.384299261511,947.8172225
Z013E0163,Z013,NA,NA,NA,166.615700738489,872.906183028509
Z013E0164,Z013,35.5507069952455,47.4732949707388,2.92911891959665,152.5,880.5791675
Z013E0165,Z013,42.8007069952455,87.9732949707388,4.52911891959665,137.5,920.5527775
Z013E0166,Z013,39.9168088360651,63.5338323939136,3.27437809506063,198.384299261511,951.8436125
Z013E0167,Z013,32.0507069952455,40.4732949707388,2.92911891959665,163.384299261511,962.074513028509
Z013E0168,Z013,43.9168088360651,70.5338323939136,3.57437809506063,162.5,907.1922225
Z013E0169,Z013,38.9168088360651,NA,3.27437809506063,120,910.5936125
Z013E0170,Z013,39.184605154426,59.412757547564,4.18385974413267,160,962.074513028509
Z013E0171,Z013,43.9168088360651,126.533832393914,5.57437809506063,180,876.39889
Z013E0172,Z013,41.5507069952455,68.9732949707388,2.97437809506063,190,927.353403028509
Z013E0173,Z013,39.684605154426,61.912757547564,4.15411891959665,147.5,882.7763875
Z013E0174,Z013,42.0507069952455,89.9732949707389,4.22911891959665,152.5,924.0672225
Z013E0175,Z013,NA,NA,NA,141.615700738489,887.627293028509
Z013E0176,Z013,44.0507069952455,113.412757547564,5.12911891959665,142.5,917.538335
Z013E0177,Z013,34.0507069952455,32.4732949707388,3.22911891959665,155,951.8436125
Z013E0178,Z013,43.5507069952455,91.4732949707388,4.62911891959665,140,866.22111
Z013E0179,Z013,52.184605154426,174.412757547564,5.63385974413267,160,979.4830575
Z013E0180,Z013,NA,NA,NA,161.615700738489,NA
Z013E0181,Z013,35.184605154426,49.412757547564,4.08385974413267,140,992.353403028509
Z013E0182,Z013,43.0507069952455,99.9732949707388,3.72911891959665,185,894.0527775
Z013E0183,Z013,40.0507069952455,65.9732949707388,5.18385974413267,146.615700738489,940.4566675
Z013E0184,Z013,44.184605154426,56.412757547564,5.18385974413267,185,947.353403028509
Z013E0185,Z013,41.0507069952455,73.4732949707388,3.52911891959665,166.25,940.4566675
Z013E0186,Z013,32.9168088360651,33.5338323939137,3.37437809506063,150,901.516738028509
Z013E0187,Z013,39.0507069952455,62.4732949707388,4.87911891959665,160,930.110555
Z013E0188,Z013,38.9168088360651,59.5338323939136,3.17437809506063,170,947.8172225
Z013E0189,Z013,47.0507069952455,149.973294970739,5.12911891959665,193.75,877.7763875
Z013E0190,Z013,38.5507069952455,50.4732949707388,4.02911891959665,138.384299261511,917.538335
Z013E0191,Z013,41.5507069952455,65.2232949707388,4.87911891959665,170,916.5263875
Z013E0192,Z013,40.184605154426,71.412757547564,3.28385974413267,165,1025.40618302851
Z013E0193,Z013,38.8007069952455,81.4732949707388,3.77911891959665,142.5,930.4566675
Z013E0194,Z013,38.9168088360651,NA,4.47437809506064,162.5,920.5527775
Z013E0195,Z013,37.184605154426,68.412757547564,4.28385974413267,146.615700738489,947.353403028509
Z013E0196,Z013,38.9168088360651,86.5338323939136,5.57437809506063,125,880.5791675
Z013E0197,Z013,38.684605154426,64.412757547564,3.63385974413266,157.5,980.406183028509
Z013E0198,Z013,46.9168088360651,146.533832393914,4.67437809506064,172.5,881.360555
Z013E0199,Z013,40.0507069952455,69.4732949707388,5.22911891959665,150,856.5936125
Z013E0200,Z013,NA,NA,NA,180,935.406183028509
Z013E0201,Z013,46.1904761933333,114.756140366667,4.109047619,172,851.33672995
Z013E0202,Z013,36.5,30.5555555566667,3.21666666666667,138.5,958.12941065
Z013E0204,Z013,NA,NA,NA,NA,NA
Z013E0207,Z013,41.8985860095089,70.0534100585223,3.9917621608067,NA,NA
Z013E0208,Z013,51.8985860095089,215.553410058522,6.7417621608067,NA,NA
Z013E0211,Z013,42.2319193395089,63.0534100585223,4.7417621608067,NA,NA
Z013E0212,Z013,NA,NA,NA,NA,NA
Z013E0213,Z013,42.8985860095089,60.5534100585223,3.4917621608067,NA,NA
Z013E0216,Z013,50.3985860095089,81.5534100585223,3.9417621608067,NA,NA
Z013E0218,Z013,44.8985860095089,67.0534100585223,3.8917621608067,NA,NA
Z013E0220,Z013,40.8985860095089,48.0534100585223,2.9417621608067,NA,NA
Z013E0221,Z013,43.8985860095089,81.5534100585223,4.4417621608067,NA,NA
Z013E0222,Z013,44.3985860095089,91.5534100585223,5.5917621608067,NA,NA
Z013E0224,Z013,38.8985860095089,29.0534100585223,3.4917621608067,NA,NA
Z013E0225,Z013,43.8985860095089,104.553410058522,3.8417621608067,NA,NA
Z013E0226,Z013,NA,NA,NA,NA,NA
Z013E0227,Z013,44.8985860095089,114.053410058522,4.6417621608067,NA,NA
Z013E0228,Z013,NA,NA,NA,NA,NA
Z013E0229,Z013,48.2319193395089,89.0534100585223,5.6417621608067,NA,NA
Z013E0231,Z013,NA,NA,NA,NA,NA
Z013E0233,Z013,38.3985860095089,46.0534100585223,3.7417621608067,NA,NA
Z013E0234,Z013,43.3985860095089,66.0534100585223,4.7917621608067,NA,NA
Z013E0235,Z013,41.3985860095089,92.0534100585223,4.8917621608067,NA,NA
Z013E0236,Z013,38.8985860095089,14.5534100585223,4.7417621608067,NA,NA
Z013E0238,Z013,43.8985860095089,99.0534100585223,4.9917621608067,NA,NA
Z013E0239,Z013,39.8985860095089,63.0534100585223,4.0917621608067,NA,NA
Z013E0240,Z013,38.3985860095089,11.5534100585223,4.6417621608067,NA,NA
Z013E0241,Z013,43.3985860095089,62.0534100585223,3.8417621608067,NA,NA
Z013E0242,Z013,42.3985860095089,73.5534100585223,4.6417621608067,NA,NA
Z013E0244,Z013,NA,15.0534100585223,3.5417621608067,NA,NA
Z013E0247,Z013,50.8985860095089,104.053410058522,3.9917621608067,NA,NA
Z013E0249,Z013,40.8985860095089,75.5534100585223,3.8917621608067,NA,NA
Z013E0251,Z013,42.8985860095089,73.5534100585223,3.8917621608067,NA,NA
Z013E0252,Z013,NA,NA,NA,NA,NA
Z013E0253,Z013,NA,NA,NA,NA,NA
Z013E0256,Z013,45.8985860095089,84.0534100585223,6.2417621608067,NA,NA
Z014E0001,Z014,42.407697422787,106.043621226218,5.00807012793367,180,896.6633325
